AT1G16760	Sobic.004G323500	0.54	O
AT1G16760	Sobic.010G070100	0.54	O
AT1G16770	Sobic.002G383500	0.60	O
AT1G16780	Sobic.008G157200	0.86	O
AT1G16800	Sobic.002G252400	0.46	O
AT1G16810	Sobic.004G009100	0.60	O
AT1G16810	Sobic.004G253000	0.62	O
AT1G16825	Sobic.007G079700	0.55	O
AT1G16840	Sobic.006G207500	0.37	PAM
AT1G16840	Sobic.007G084100	0.32	PAM
AT1G16860	Sobic.006G207400	0.72	O
AT1G16860	Sobic.007G084200	0.69	O
AT1G16870	Sobic.002G071100	0.57	O
AT1G16880	Sobic.001G252000	0.62	O
AT1G16900	Sobic.003G023300	0.67	O
AT1G16920	Sobic.009G198700	0.81	O
AT1G16920	Sobic.010G163600	0.84	PAM
AT1G16960	Sobic.002G176400	0.61	O
AT1G16960	Sobic.003G285800	0.63	O
AT1G16960	Sobic.009G207300	0.63	O
AT1G16970	Sobic.002G003300	0.61	O
AT1G16970	Sobic.002G056400	0.61	O
AT1G16980	Sobic.009G200200	0.58	O
AT1G17000	Sobic.009G200200	0.56	O
AT1G17030	Sobic.001G010200	0.58	O
AT1G17040	Sobic.001G496600	0.40	O
AT1G17050	Sobic.008G088821	0.56	O
AT1G17050	Sobic.009G246400	0.63	O
AT1G17060	Sobic.003G228700	0.30	O
AT1G17070	Sobic.008G165100	0.46	O
AT1G17080	Sobic.003G044100	0.53	PAM
AT1G17080	Sobic.003G249800	0.47	PAM
AT1G17080	Sobic.009G233300	0.53	PAM
AT1G17100	Sobic.003G022300	0.56	O
AT1G17110	Sobic.004G107200	0.43	O
AT1G17120	Sobic.010G159400	0.59	O
AT1G17130	Sobic.003G201800	0.35	O
AT1G17130	Sobic.003G201900	0.58	O
AT1G17140	Sobic.003G301200	0.33	O
AT1G17145	Sobic.004G107300	0.41	O
AT1G17145	Sobic.010G043400	0.41	O
AT1G17145	Sobic.010G212350	0.30	O
AT1G17160	Sobic.003G248300	0.60	O
AT1G17170	Sobic.001G065800	0.53	O
AT1G17170	Sobic.001G066000	0.46	O
AT1G17170	Sobic.001G156000	0.47	O
AT1G17170	Sobic.001G317200	0.41	PAM
AT1G17170	Sobic.002G035700	0.45	PAM
AT1G17170	Sobic.002G173200	0.51	O
AT1G17170	Sobic.002G361100	0.54	O
AT1G17170	Sobic.010G175800	0.47	O
AT1G17180	Sobic.001G065800	0.53	O
AT1G17180	Sobic.001G066000	0.44	O
AT1G17180	Sobic.001G156000	0.46	O
AT1G17180	Sobic.001G317200	0.40	PAM
AT1G17180	Sobic.001G319100	0.40	PAM
AT1G17180	Sobic.001G319300	0.40	PAM
AT1G17180	Sobic.002G035700	0.47	PAM
AT1G17180	Sobic.002G173200	0.49	O
AT1G17180	Sobic.002G361100	0.56	O
AT1G17180	Sobic.010G175800	0.46	O
AT1G17190	Sobic.001G065800	0.44	O
AT1G17190	Sobic.001G066000	0.38	O
AT1G17190	Sobic.001G156000	0.40	O
AT1G17190	Sobic.001G318700	0.41	PAM
AT1G17190	Sobic.002G035700	0.40	PAM
AT1G17190	Sobic.002G173200	0.43	O
AT1G17190	Sobic.002G361100	0.46	O
AT1G17190	Sobic.010G175800	0.40	O
AT1G17200	Sobic.006G037300	0.48	O
AT1G17210	Sobic.001G066500	0.48	O
AT1G17210	Sobic.002G034600	0.50	O
AT1G17220	Sobic.009G170200	0.59	O
AT1G17230	Sobic.002G035600	0.50	O
AT1G17240	Sobic.004G044402	0.33	O
AT1G17240	Sobic.004G044500	0.34	O
AT1G17240	Sobic.004G044601	0.34	O
AT1G17240	Sobic.004G044700	0.32	O
AT1G17240	Sobic.004G044800	0.33	O
AT1G17240	Sobic.004G045000	0.38	O
AT1G17240	Sobic.004G045100	0.38	O
AT1G17240	Sobic.004G045200	0.39	O
AT1G17240	Sobic.004G045500	0.39	O
AT1G17240	Sobic.004G045700	0.41	O
AT1G17240	Sobic.004G045800	0.35	O
AT1G17240	Sobic.005G110532	0.40	O
AT1G17240	Sobic.005G156400	0.40	O
AT1G17240	Sobic.008G107300	0.37	O
AT1G17240	Sobic.010G241500	0.34	O
AT1G17240	Sobic.010G241900	0.32	O
AT1G17240	Sobic.010G242000	0.39	O
AT1G17250	Sobic.004G044402	0.33	O
AT1G17250	Sobic.004G044500	0.33	O
AT1G17250	Sobic.004G044601	0.34	O
AT1G17250	Sobic.004G044700	0.31	O
AT1G17250	Sobic.004G044800	0.32	O
AT1G17250	Sobic.004G045000	0.37	O
AT1G17250	Sobic.004G045100	0.37	O
AT1G17250	Sobic.004G045200	0.40	O
AT1G17250	Sobic.004G045500	0.38	O
AT1G17250	Sobic.004G045700	0.40	O
AT1G17250	Sobic.004G045800	0.35	O
AT1G17250	Sobic.005G110532	0.37	O
AT1G17250	Sobic.005G156400	0.37	O
AT1G17250	Sobic.008G107300	0.36	O
AT1G17250	Sobic.010G241500	0.32	O
AT1G17250	Sobic.010G241900	0.31	O
AT1G17250	Sobic.010G242000	0.38	O
AT1G17260	Sobic.001G480700	0.74	O
AT1G17270	Sobic.002G347900	0.54	O
AT1G17280	Sobic.010G071200	0.64	O
AT1G17290	Sobic.001G260701	0.60	O
AT1G17290	Sobic.001G260800	0.72	O
AT1G17290	Sobic.002G211300	0.56	O
AT1G17290	Sobic.002G375800	0.72	O
AT1G17330	Sobic.001G213400	0.62	O
AT1G17340	Sobic.001G481900	0.45	O
AT1G17345	Sobic.002G213500	0.35	O
AT1G17345	Sobic.007G147600	0.37	O
AT1G17345	Sobic.007G147700	0.36	O
AT1G17345	Sobic.007G147800	0.34	O
AT1G17350	Sobic.003G051200	0.71	O
AT1G17350	Sobic.003G282800	0.53	O
AT1G17360	Sobic.002G374400	0.32	O
AT1G17370	Sobic.005G191700	0.68	O
AT1G17400	Sobic.001G342000	0.32	O
AT1G17400	Sobic.002G215300	0.30	O
AT1G17400	Sobic.002G373700	0.37	O
AT1G17410	Sobic.004G184500	0.52	O
AT1G17420	Sobic.001G483400	0.63	O
AT1G17420	Sobic.006G095600	0.61	O
AT1G17430	Sobic.001G483900	0.33	O
AT1G17440	Sobic.003G355000	0.41	O
AT1G17450	Sobic.004G223600	0.35	O
AT1G17450	Sobic.004G239200	0.33	O
AT1G17455	Sobic.001G340700	0.61	PAM
AT1G17455	Sobic.002G193000	0.38	PAM
AT1G17455	Sobic.005G194200	0.65	PAM
AT1G17470	Sobic.001G537500	0.90	O
AT1G17480	Sobic.003G032200	0.38	O
AT1G17480	Sobic.003G273800	0.36	O
AT1G17480	Sobic.009G214500	0.35	O
AT1G17490	Sobic.002G181600	0.39	O
AT1G17500	Sobic.010G171000	0.71	O
AT1G17520	Sobic.003G273300	0.39	O
AT1G17530	Sobic.001G192600	0.57	O
AT1G17530	Sobic.001G533300	0.55	O
AT1G17530	Sobic.004G285100	0.41	O
AT1G17530	Sobic.006G181700	0.43	O
AT1G17540	Sobic.003G197500	0.43	O
AT1G17540	Sobic.004G093000	0.44	O
AT1G17550	Sobic.003G198200	0.50	O
AT1G17550	Sobic.003G275501	0.44	O
AT1G17550	Sobic.009G213000	0.42	O
AT1G17550	Sobic.009G255900	0.46	O
AT1G17560	Sobic.008G172100	0.62	O
AT1G17580	Sobic.001G090600	0.61	PAM
AT1G17580	Sobic.003G198500	0.32	O
AT1G17580	Sobic.003G198800	0.72	O
AT1G17580	Sobic.003G275700	0.61	O
AT1G17580	Sobic.004G344901	0.61	PAM
AT1G17580	Sobic.009G212900	0.55	O
AT1G17580	Sobic.010G093600	0.66	PAM
AT1G17590	Sobic.001G340200	0.34	PAM
AT1G17620	Sobic.003G031400	0.30	O
AT1G17620	Sobic.003G195300	0.30	O
AT1G17620	Sobic.009G073300	0.40	O
AT1G17640	Sobic.004G095300	0.43	O
AT1G17640	Sobic.010G171100	0.41	O
AT1G17650	Sobic.003G195150	0.74	O
AT1G17680	Sobic.007G074600	0.38	O
AT1G17690	Sobic.008G032900	0.46	O
AT1G17710	Sobic.003G209600	0.48	O
AT1G17710	Sobic.003G279300	0.53	O
AT1G17710	Sobic.004G097300	0.44	O
AT1G17720	Sobic.003G209200	0.76	O
AT1G17720	Sobic.004G096400	0.77	O
AT1G17720	Sobic.010G169900	0.77	O
AT1G17730	Sobic.010G204600	0.84	O
AT1G17745	Sobic.007G145000	0.68	O
AT1G17745	Sobic.010G214100	0.69	O
AT1G17750	Sobic.007G144600	0.42	O
AT1G17760	Sobic.009G260500	0.58	O
AT1G17770	Sobic.002G079100	0.36	O
AT1G17770	Sobic.003G330900	0.35	O
AT1G17770	Sobic.006G013700	0.37	O
AT1G17770	Sobic.008G018100	0.33	O
AT1G17770	Sobic.009G179700	0.36	O
AT1G17790	Sobic.003G018900	0.40	O
AT1G17790	Sobic.004G111000	0.33	O
AT1G17790	Sobic.004G111050	0.33	O
AT1G17790	Sobic.004G111075	0.34	O
AT1G17800	Sobic.001G119000	0.33	PAM
AT1G17800	Sobic.001G119200	0.34	PAM
AT1G17800	Sobic.001G431100	0.34	PAM
AT1G17800	Sobic.004G249700	0.33	PAM
AT1G17800	Sobic.006G099900	0.36	PAM
AT1G17800	Sobic.010G110800	0.35	PAM
AT1G17810	Sobic.001G208500	0.62	O
AT1G17810	Sobic.001G535900	0.45	O
AT1G17810	Sobic.006G155300	0.54	O
AT1G17820	Sobic.004G353800	0.40	O
AT1G17820	Sobic.010G278500	0.37	O
AT1G17830	Sobic.001G207700	0.43	O
AT1G17830	Sobic.004G353700	0.40	O
AT1G17830	Sobic.006G155400	0.34	O
AT1G17840	Sobic.001G207600	0.76	O
AT1G17840	Sobic.006G155700	0.76	O
AT1G17850	Sobic.001G001300	0.56	O
AT1G17870	Sobic.001G104900	0.68	O
AT1G17880	Sobic.001G011200	0.77	O
AT1G17880	Sobic.001G216200	0.77	O
AT1G17880	Sobic.001G537200	0.75	O
AT1G17890	Sobic.010G212100	0.59	O
AT1G17890	Sobic.010G212200	0.75	O
AT1G17920	Sobic.004G313900	0.54	O
AT1G17920	Sobic.010G078700	0.52	O
AT1G17940	Sobic.004G226400	0.59	O
AT1G17940	Sobic.004G354200	0.64	O
AT1G17940	Sobic.006G154800	0.64	O
AT1G17950	Sobic.001G110900	0.45	O
AT1G17970	Sobic.003G264901	0.33	O
AT1G17970	Sobic.009G221600	0.31	O
AT1G17980	Sobic.001G145000	0.55	O
AT1G17990	Sobic.006G091600	0.66	O
AT1G17990	Sobic.006G091700	0.59	O
AT1G17990	Sobic.006G091800	0.56	O
AT1G18000	Sobic.006G003400	0.61	O
AT1G18000	Sobic.006G003500	0.58	O
AT1G18000	Sobic.006G003501	0.58	O
AT1G18000	Sobic.006G003625	0.58	O
AT1G18000	Sobic.006G003700	0.59	O
AT1G18010	Sobic.006G003400	0.61	O
AT1G18010	Sobic.006G003500	0.58	O
AT1G18010	Sobic.006G003501	0.58	O
AT1G18010	Sobic.006G003625	0.58	O
AT1G18010	Sobic.006G003700	0.59	O
AT1G18020	Sobic.006G091600	0.66	O
AT1G18020	Sobic.006G091700	0.59	O
AT1G18020	Sobic.006G091800	0.56	O
AT1G18030	Sobic.002G166500	0.60	O
AT1G18040	Sobic.009G126600	0.66	O
AT1G18060	Sobic.003G094100	0.55	O
AT1G18070	Sobic.006G034500	0.68	O
AT1G18080	Sobic.003G261100	0.70	O
AT1G18080	Sobic.009G223300	0.73	O
AT1G18100	Sobic.003G098800	0.64	O
AT1G18100	Sobic.010G136300	0.61	O
AT1G18150	Sobic.003G236000	0.68	O
AT1G18150	Sobic.009G242200	0.69	O
AT1G18150	Sobic.010G257100	0.72	PAM
AT1G18160	Sobic.004G240800	0.48	O
AT1G18160	Sobic.010G094900	0.50	O
AT1G18170	Sobic.001G120000	0.58	O
AT1G18180	Sobic.001G120100	0.71	O
AT1G18190	Sobic.006G244300	0.42	O
AT1G18210	Sobic.003G082600	0.36	O
AT1G18210	Sobic.009G083600	0.44	O
AT1G18250	Sobic.010G241100	0.59	O
AT1G18260	Sobic.001G431000	0.62	O
AT1G18270	Sobic.010G106900	0.64	O
AT1G18300	Sobic.004G247600	0.43	O
AT1G18300	Sobic.010G105300	0.41	O
AT1G18310	Sobic.002G189100	0.53	O
AT1G18310	Sobic.010G020100	0.53	O
AT1G18320	Sobic.001G404200	0.69	O
AT1G18330	Sobic.004G279300	0.32	O
AT1G18335	Sobic.004G313500	0.48	O
AT1G18335	Sobic.004G313700	0.42	O
AT1G18340	Sobic.004G024700	0.62	O
AT1G18350	Sobic.001G115400	0.43	O
AT1G18350	Sobic.001G115600	0.44	O
AT1G18350	Sobic.001G450500	0.45	O
AT1G18350	Sobic.002G175700	0.32	O
AT1G18350	Sobic.003G215500	0.35	O
AT1G18350	Sobic.003G383100	0.33	O
AT1G18350	Sobic.005G044700	0.37	O
AT1G18360	Sobic.001G111700	0.51	O
AT1G18370	Sobic.010G008900	0.66	O
AT1G18390	Sobic.003G081700	0.43	O
AT1G18390	Sobic.003G262600	0.42	O
AT1G18390	Sobic.009G222100	0.42	O
AT1G18410	Sobic.003G292700	0.50	O
AT1G18410	Sobic.009G202801	0.52	O
AT1G18420	Sobic.004G250400	0.52	O
AT1G18420	Sobic.010G112300	0.51	O
AT1G18440	Sobic.003G265500	0.57	O
AT1G18440	Sobic.009G219900	0.51	O
AT1G18450	Sobic.001G536000	0.69	O
AT1G18460	Sobic.003G176000	0.62	O
AT1G18470	Sobic.001G121200	0.67	PAM
AT1G18470	Sobic.002G198300	0.52	O
AT1G18480	Sobic.005G080200	0.49	O
AT1G18490	Sobic.006G258300	0.46	O
AT1G18500	Sobic.005G030100	0.63	O
AT1G18500	Sobic.008G012400	0.65	O
AT1G18520	Sobic.004G251900	0.39	O
AT1G18520	Sobic.007G094300	0.41	O
AT1G18520	Sobic.010G212700	0.45	O
AT1G18530	Sobic.009G242700	0.58	O
AT1G18540	Sobic.004G198400	0.66	O
AT1G18540	Sobic.006G116700	0.66	O
AT1G18550	Sobic.003G212800	0.56	O
AT1G18560	Sobic.003G099100	0.44	O
AT1G18580	Sobic.001G338400	0.63	O
AT1G18590	Sobic.001G136400	0.38	O
AT1G18590	Sobic.002G369400	0.38	O
AT1G18590	Sobic.002G369500	0.38	O
AT1G18590	Sobic.003G424000	0.33	O
AT1G18590	Sobic.003G424100	0.35	O
AT1G18590	Sobic.003G437001	0.37	O
AT1G18590	Sobic.003G437100	0.39	O
AT1G18590	Sobic.003G437200	0.41	O
AT1G18590	Sobic.003G437300	0.34	O
AT1G18590	Sobic.004G280000	0.34	O
AT1G18590	Sobic.005G166700	0.35	O
AT1G18590	Sobic.005G183100	0.38	O
AT1G18590	Sobic.005G213600	0.36	O
AT1G18590	Sobic.005G217600	0.36	O
AT1G18590	Sobic.006G057500	0.34	O
AT1G18590	Sobic.006G154200	0.38	O
AT1G18590	Sobic.007G206500	0.38	O
AT1G18600	Sobic.003G304800	0.42	O
AT1G18620	Sobic.002G142500	0.30	O
AT1G18640	Sobic.005G194900	0.60	O
AT1G18650	Sobic.001G085200	0.44	PAM
AT1G18650	Sobic.001G334900	0.32	O
AT1G18650	Sobic.002G366000	0.35	O
AT1G18650	Sobic.003G305601	0.36	O
AT1G18650	Sobic.004G152300	0.35	PAM
AT1G18670	Sobic.002G362900	0.56	O
AT1G18670	Sobic.008G141300	0.48	O
AT1G18680	Sobic.001G210700	0.56	O
AT1G18690	Sobic.004G164000	0.59	O
AT1G18690	Sobic.008G035700	0.46	O
AT1G18690	Sobic.008G035800	0.56	O
AT1G18700	Sobic.002G386600	0.41	O
AT1G18720	Sobic.004G191500	0.54	O
AT1G18720	Sobic.007G136700	0.40	O
AT1G18730	Sobic.004G239100	0.49	O
AT1G18730	Sobic.006G101500	0.49	O
AT1G18740	Sobic.005G047500	0.46	O
AT1G18740	Sobic.006G277300	0.49	O
AT1G18740	Sobic.008G047600	0.48	O
AT1G18750	Sobic.005G204600	0.49	O
AT1G18790	Sobic.004G238400	0.35	O
AT1G18790	Sobic.010G092750	0.34	O
AT1G18800	Sobic.004G190600	0.65	O
AT1G18800	Sobic.006G106200	0.57	O
AT1G18830	Sobic.002G401500	0.50	O
AT1G18835	Sobic.002G201100	0.44	O
AT1G18835	Sobic.005G019800	0.47	PAM
AT1G18835	Sobic.007G139000	0.41	O
AT1G18835	Sobic.008G020700	0.50	PAM
AT1G18840	Sobic.003G277200	0.31	O
AT1G18840	Sobic.009G212100	0.36	O
AT1G18850	Sobic.003G098200	0.30	O
AT1G18870	Sobic.002G180400	0.54	O
AT1G18880	Sobic.001G133900	0.50	O
AT1G18880	Sobic.002G064800	0.46	O
AT1G18880	Sobic.008G180300	0.46	O
AT1G18880	Sobic.008G190200	0.46	O
AT1G18890	Sobic.001G132800	0.66	O
AT1G18900	Sobic.008G190700	0.55	O
AT1G18940	Sobic.008G191100	0.47	O
AT1G18950	Sobic.001G051400	0.46	O
AT1G18950	Sobic.002G068100	0.50	O
AT1G18970	Sobic.001G050100	0.48	O
AT1G18970	Sobic.001G129700	0.48	O
AT1G18970	Sobic.003G271600	0.43	O
AT1G18980	Sobic.001G050100	0.48	O
AT1G18980	Sobic.001G129700	0.47	O
AT1G18980	Sobic.003G271600	0.44	O
AT1G19020	Sobic.004G243100	0.38	PAM
AT1G19020	Sobic.010G099600	0.34	PAM
AT1G19025	Sobic.003G377800	0.45	O
AT1G19025	Sobic.007G007800	0.43	O
AT1G19050	Sobic.004G356800	0.48	PAM
AT1G19050	Sobic.005G030500	0.45	PAM
AT1G19050	Sobic.006G151800	0.47	PAM
AT1G19050	Sobic.006G263300	0.47	PAM
AT1G19080	Sobic.007G111100	0.60	O
AT1G19100	Sobic.003G187500	0.44	O
AT1G19100	Sobic.010G143600	0.38	O
AT1G19110	Sobic.001G341800	0.49	O
AT1G19110	Sobic.002G373600	0.49	O
AT1G19130	Sobic.007G148800	0.64	O
AT1G19130	Sobic.010G073800	0.57	O
AT1G19140	Sobic.001G342900	0.54	O
AT1G19150	Sobic.002G215000	0.64	O
AT1G19170	Sobic.004G319600	0.67	PAM
AT1G19190	Sobic.002G019900	0.33	O
AT1G19190	Sobic.002G224800	0.36	O
AT1G19190	Sobic.002G224900	0.34	O
AT1G19190	Sobic.002G227700	0.39	O
AT1G19190	Sobic.002G227800	0.37	O
AT1G19190	Sobic.002G227900	0.34	O
AT1G19190	Sobic.002G228000	0.37	O
AT1G19190	Sobic.002G228100	0.36	O
AT1G19190	Sobic.002G228200	0.35	O
AT1G19190	Sobic.002G228400	0.35	O
AT1G19190	Sobic.002G228500	0.42	O
AT1G19190	Sobic.002G228600	0.42	O
AT1G19190	Sobic.004G186500	0.35	O
AT1G19190	Sobic.006G098300	0.37	O
AT1G19190	Sobic.006G098400	0.36	O
AT1G19190	Sobic.007G156600	0.36	O
AT1G19190	Sobic.007G157100	0.36	O
AT1G19190	Sobic.007G157400	0.36	O
AT1G19190	Sobic.007G157500	0.34	O
AT1G19190	Sobic.007G157800	0.35	O
AT1G19190	Sobic.007G157900	0.39	O
AT1G19190	Sobic.008G127000	0.40	O
AT1G19190	Sobic.009G098200	0.38	O
AT1G19190	Sobic.010G083100	0.39	O
AT1G19190	Sobic.010G083200	0.35	O
AT1G19190	Sobic.010G083300	0.36	O
AT1G19190	Sobic.010G083400	0.36	O
AT1G19190	Sobic.010G102700	0.36	O
AT1G19210	Sobic.007G148500	0.37	O
AT1G19220	Sobic.010G073600	0.57	O
AT1G19230	Sobic.002G214200	0.60	O
AT1G19230	Sobic.007G148300	0.59	O
AT1G19240	Sobic.003G073900	0.33	O
AT1G19250	Sobic.001G482000	0.58	O
AT1G19270	Sobic.001G162500	0.59	PAM
AT1G19270	Sobic.001G425100	0.51	PAM
AT1G19270	Sobic.008G152600	0.58	PAM
AT1G19270	Sobic.010G064600	0.64	O
AT1G19290	Sobic.002G380100	0.39	O
AT1G19300	Sobic.001G138200	0.64	O
AT1G19310	Sobic.001G138300	0.52	O
AT1G19310	Sobic.003G307700	0.42	O
AT1G19310	Sobic.008G188700	0.54	O
AT1G19320	Sobic.001G449200	0.49	O
AT1G19340	Sobic.001G468200	0.50	O
AT1G19350	Sobic.002G353200	0.56	PAM
AT1G19360	Sobic.001G327700	0.69	O
AT1G19360	Sobic.002G357900	0.68	O
AT1G19370	Sobic.010G012600	0.37	O
AT1G19400	Sobic.001G072700	0.55	O
AT1G19430	Sobic.001G073150	0.47	O
AT1G19440	Sobic.001G453200	0.65	PAM
AT1G19440	Sobic.001G482300	0.56	PAM
AT1G19440	Sobic.004G086800	0.65	PAM
AT1G19440	Sobic.005G168700	0.56	PAM
AT1G19440	Sobic.009G236100	0.77	O
AT1G19440	Sobic.009G241000	0.65	PAM
AT1G19440	Sobic.010G181500	0.65	PAM
AT1G19450	Sobic.009G235600	0.68	O
AT1G19450	Sobic.009G235700	0.62	O
AT1G19450	Sobic.009G235900	0.68	O
AT1G19450	Sobic.009G243800	0.70	O
AT1G19480	Sobic.009G243900	0.48	O
AT1G19485	Sobic.003G362600	0.31	O
AT1G19510	Sobic.003G231800	0.51	PAM
AT1G19520	Sobic.004G212100	0.39	O
AT1G19530	Sobic.001G028800	0.38	O
AT1G19540	Sobic.003G104401	0.48	O
AT1G19540	Sobic.003G104500	0.34	O
AT1G19540	Sobic.003G104600	0.51	O
AT1G19540	Sobic.003G241300	0.51	O
AT1G19540	Sobic.003G394600	0.54	O
AT1G19550	Sobic.009G017732	0.42	O
AT1G19550	Sobic.009G017800	0.50	O
AT1G19570	Sobic.009G017732	0.55	O
AT1G19570	Sobic.009G017800	0.64	O
AT1G19580	Sobic.003G135600	0.77	PAM
AT1G19600	Sobic.003G105000	0.68	O
AT1G19630	Sobic.009G000700	0.46	O
AT1G19640	Sobic.002G044700	0.35	PAM
AT1G19640	Sobic.002G044800	0.35	PAM
AT1G19640	Sobic.002G302400	0.36	PAM
AT1G19640	Sobic.003G269700	0.40	PAM
AT1G19640	Sobic.005G226200	0.36	PAM
AT1G19640	Sobic.007G220700	0.38	PAM
AT1G19640	Sobic.010G037200	0.37	PAM
AT1G19640	Sobic.010G080500	0.33	PAM
AT1G19640	Sobic.010G100100	0.38	PAM
AT1G19640	Sobic.010G100300	0.35	PAM
AT1G19640	Sobic.010G130400	0.35	PAM
AT1G19640	Sobic.010G130500	0.34	PAM
AT1G19650	Sobic.003G269800	0.49	O
AT1G19650	Sobic.004G031800	0.56	O
AT1G19650	Sobic.009G217100	0.54	O
AT1G19660	Sobic.007G110200	0.56	O
AT1G19660	Sobic.008G148400	0.44	O
AT1G19680	Sobic.003G119600	0.33	O
AT1G19680	Sobic.003G119700	0.37	O
AT1G19690	Sobic.003G120300	0.45	O
AT1G19700	Sobic.001G494000	0.32	O
AT1G19710	Sobic.003G120700	0.68	O
AT1G19715	Sobic.003G313900	0.48	O
AT1G19715	Sobic.009G190700	0.48	O
AT1G19720	Sobic.007G015300	0.38	O
AT1G19730	Sobic.002G057900	0.59	O
AT1G19730	Sobic.002G058000	0.44	O
AT1G19730	Sobic.002G058100	0.36	O
AT1G19730	Sobic.009G190800	0.50	PAM
AT1G19740	Sobic.002G314200	0.62	O
AT1G19750	Sobic.003G362500	0.59	O
AT1G19780	Sobic.001G155100	0.62	O
AT1G19780	Sobic.006G237400	0.61	O
AT1G19780	Sobic.008G173700	0.61	O
AT1G19790	Sobic.002G274500	0.34	O
AT1G19790	Sobic.010G261700	0.33	O
AT1G19800	Sobic.006G171700	0.58	O
AT1G19830	Sobic.010G027700	0.48	O
AT1G19835	Sobic.001G437500	0.46	O
AT1G19850	Sobic.006G255300	0.46	O
AT1G19880	Sobic.006G254300	0.62	O
AT1G19890	Sobic.001G284800	0.80	PAM
AT1G19890	Sobic.001G297400	0.78	PAM
AT1G19890	Sobic.001G350501	0.91	PAM
AT1G19890	Sobic.002G355700	0.79	PAM
AT1G19890	Sobic.003G065002	0.90	PAM
AT1G19890	Sobic.003G367402	0.90	PAM
AT1G19890	Sobic.004G170500	0.90	PAM
AT1G19890	Sobic.004G188000	0.86	O
AT1G19890	Sobic.006G076400	0.90	PAM
AT1G19890	Sobic.006G081800	0.90	PAM
AT1G19890	Sobic.006G100600	0.91	PAM
AT1G19890	Sobic.009G152902	0.90	PAM
AT1G19890	Sobic.010G021402	0.91	PAM
AT1G19890	Sobic.010G047100	0.90	PAM
AT1G19890	Sobic.010G047200	0.90	PAM
AT1G19900	Sobic.001G431200	0.54	O
AT1G19900	Sobic.006G135500	0.51	O
AT1G19900	Sobic.008G052400	0.44	O
AT1G19900	Sobic.009G220400	0.48	O
AT1G19900	Sobic.010G099500	0.46	O
AT1G19920	Sobic.006G008700	0.71	O
AT1G19940	Sobic.002G276600	0.62	O
AT1G19940	Sobic.010G266100	0.59	O
AT1G19950	Sobic.001G435700	0.38	O
AT1G19950	Sobic.004G018800	0.39	O
AT1G19970	Sobic.002G276800	0.80	O
AT1G19970	Sobic.007G178200	0.80	O
AT1G19990	Sobic.001G435900	0.37	O
AT1G20000	Sobic.003G257600	0.46	O
AT1G20010	Sobic.001G146000	0.90	O
AT1G20020	Sobic.003G431700	0.72	O
AT1G20020	Sobic.010G005500	0.75	O
AT1G20030	Sobic.001G267600	0.52	PAM
AT1G20030	Sobic.001G439100	0.53	PAM
AT1G20030	Sobic.002G278200	0.51	O
AT1G20030	Sobic.007G177500	0.49	PAM
AT1G20030	Sobic.008G024400	0.49	PAM
AT1G20030	Sobic.010G031700	0.50	PAM
AT1G20030	Sobic.010G166700	0.51	PAM
AT1G20050	Sobic.003G106300	0.49	O
AT1G20050	Sobic.003G106400	0.48	O
AT1G20050	Sobic.003G106600	0.54	O
AT1G20050	Sobic.003G106800	0.57	O
AT1G20050	Sobic.003G107400	0.57	O
AT1G20050	Sobic.003G107600	0.57	O
AT1G20060	Sobic.004G001600	0.37	O
AT1G20065	Sobic.001G117400	0.34	O
AT1G20080	Sobic.001G283600	0.68	O
AT1G20080	Sobic.002G279500	0.68	O
AT1G20090	Sobic.004G017900	0.89	O
AT1G20110	Sobic.002G348600	0.53	O
AT1G20110	Sobic.010G269100	0.51	O
AT1G20190	Sobic.001G033300	0.55	PAM
AT1G20190	Sobic.001G237800	0.57	PAM
AT1G20190	Sobic.001G237900	0.59	PAM
AT1G20190	Sobic.001G238000	0.54	PAM
AT1G20190	Sobic.001G238100	0.57	PAM
AT1G20190	Sobic.001G238200	0.56	PAM
AT1G20190	Sobic.001G238300	0.55	PAM
AT1G20190	Sobic.001G238400	0.58	PAM
AT1G20190	Sobic.001G314600	0.48	PAM
AT1G20190	Sobic.001G356400	0.53	PAM
AT1G20190	Sobic.001G499701	0.58	PAM
AT1G20190	Sobic.001G499800	0.59	PAM
AT1G20190	Sobic.001G499900	0.57	PAM
AT1G20190	Sobic.003G059900	0.57	PAM
AT1G20190	Sobic.003G112100	0.56	PAM
AT1G20190	Sobic.003G128800	0.57	PAM
AT1G20190	Sobic.003G338801	0.58	PAM
AT1G20190	Sobic.003G444400	0.50	PAM
AT1G20190	Sobic.004G119600	0.59	PAM
AT1G20190	Sobic.004G119800	0.62	PAM
AT1G20190	Sobic.004G119900	0.49	PAM
AT1G20190	Sobic.004G121600	0.57	PAM
AT1G20190	Sobic.004G121700	0.59	PAM
AT1G20190	Sobic.004G121800	0.60	PAM
AT1G20190	Sobic.004G121900	0.61	PAM
AT1G20190	Sobic.004G238801	0.58	PAM
AT1G20190	Sobic.006G031900	0.68	O
AT1G20190	Sobic.007G019900	0.53	PAM
AT1G20190	Sobic.007G020100	0.53	PAM
AT1G20190	Sobic.007G020200	0.54	PAM
AT1G20190	Sobic.009G173700	0.60	PAM
AT1G20190	Sobic.010G268700	0.63	PAM
AT1G20200	Sobic.007G176200	0.76	O
AT1G20220	Sobic.002G281600	0.65	O
AT1G20220	Sobic.005G050600	0.58	PAM
